,ID,E_Brent,Opt_Basica,PP,BR,AR,WO,NW,opt_CE,opt_CN,opt_CS,opt_IC,opt_IN,opt_IS,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE
79,79,30,0,0.52,1,0,1,0,1,1,0,0,0,0,0,2892.4442,0,-14479.0537,-14479.0537,0.0,46868.1463,689121.12,692296.1677,0.0,1.1065825173,1.1065825173
80,80,30,0,0.52,1,0,1,0,1,0,1,1,1,1,0,38526.5862,0,-8968.4175,-8968.4175,0.0,105913.8295,689121.12,699201.0738,0.0,3.4771531964,3.4771531964
81,81,30,0,0.52,1,0,1,0,1,0,1,1,1,0,0,25997.3835,0,-11609.8672,-11609.8672,0.0,87122.6327,689121.12,698857.4418,0.0,2.6475729544333335,2.6475729544333335
82,82,30,0,0.52,1,0,1,0,1,0,1,1,0,1,0,24364.4962,0,-11183.1664,-11183.1664,0.0,81791.5123,689121.12,697559.6522,0.0,2.5384656609,2.5384656609
83,83,30,0,0.52,1,0,1,0,1,0,1,1,0,0,0,12235.2351,0,-13370.2841,-13370.2841,0.0,63000.3155,689121.12,697216.0202,0.0,1.7548629223666672,1.7548629223666672
84,84,30,0,0.52,1,0,1,0,1,0,1,0,1,1,0,33972.3479,0,-9706.4092,-9706.4092,0.0,97914.4212,689121.12,697905.6031,0.0,3.2214435877,3.2214435877
85,85,30,0,0.52,1,0,1,0,1,0,1,0,1,0,0,21524.2096,0,-12215.9297,-12215.9297,0.0,79123.2243,689121.12,697561.971,0.0,2.4057059537333334,2.4057059537333334
86,86,30,0,0.52,1,0,1,0,1,0,1,0,0,1,0,19938.1896,0,-11789.2289,-11789.2289,0.0,73792.104,689121.12,696264.1815,0.0,2.2965986602,2.2965986602
87,87,30,0,0.52,1,0,1,0,1,0,1,0,0,0,0,7997.3941,0,-13779.3006,-13779.3006,0.0,55000.9072,689121.12,695920.5495,0.0,1.5311716441666667,1.5311716441666667
88,88,30,0,0.52,1,0,1,0,1,0,0,1,1,1,0,18438.0021,0,-11577.0703,-11577.0703,0.0,69713.4408,689121.12,692449.9791,0.0,2.1855681822,2.1855681822
89,89,30,0,0.52,1,0,1,0,1,0,0,1,1,0,0,6643.0695,0,-13502.2043,-13502.2043,0.0,50922.244,689121.12,692106.347,0.0,1.4292243615000002,1.4292243615000002
90,90,30,0,0.52,1,0,1,0,1,0,0,1,0,1,0,5549.1635,0,-12889.5141,-12889.5141,0.0,45591.1237,689121.12,690808.5575,0.0,1.1700970918,1.1700970918
91,91,30,0,0.52,1,0,1,0,1,0,0,1,0,0,0,-4894.9224,0,-5358.1276,-5358.1276,0.0,26799.9268,689121.12,690464.9254,0.0,0.09249586666666666,0.09249586666666666
92,92,30,0,0.52,1,0,1,0,1,0,0,0,1,1,0,14153.3354,0,-12001.1403,-12001.1403,0.0,61714.0325,689121.12,691154.5083,0.0,1.788933042,1.788933042
93,93,30,0,0.52,1,0,1,0,1,0,0,0,1,0,0,2609.6467,0,-13633.4616,-13633.4616,0.0,42922.8357,689121.12,690810.8763,0.0,1.0586595166333335,1.0586595166333335
94,94,30,0,0.52,1,0,1,0,1,0,0,0,0,1,0,1727.0109,0,-12983.2087,-12983.2087,0.0,37591.7153,689121.12,689513.0868,0.0,0.9720677226000001,0.9720677226000001
95,95,30,0,0.52,1,0,1,0,1,0,0,0,0,0,0,-7513.7974,0,-4633.958,-4633.958,0.0,18800.5185,689121.12,689169.4547,0.0,0.07196140466666667,0.07196140466666667
96,96,30,0,0.52,1,0,1,0,0,1,1,1,1,1,0,42393.4149,0,-9107.1016,-9107.1016,0.0,115180.9388,689121.12,702279.4521,0.0,3.725273853166667,3.725273853166667
97,97,30,0,0.52,1,0,1,0,0,1,1,1,1,0,0,29741.5697,0,-11869.5576,-11869.5576,0.0,96389.742,689121.12,701935.82,0.0,3.0639241203999994,3.0639241203999994
98,98,30,0,0.52,1,0,1,0,0,1,1,1,0,1,0,28007.5341,0,-11481.5059,-11481.5059,0.0,91058.6217,689121.12,700638.0305,0.0,2.768626295066667,2.768626295066667
