,ID,E_Brent,Opt_Basica,PP,BR,AR,WO,NW,opt_CE,opt_CN,opt_CS,opt_IC,opt_IN,opt_IS,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE
78,78,45,0,0.5700000000000001,1,0,1,0,0,0,1,1,1,1,0,45677.5588,0,42359.1036,42359.1036,1.199736699146638,87113.311,209877.2954,219908.9145,0.0,3.8152596096500013,3.8152596096500013
79,79,50,0,0.5700000000000001,1,0,1,0,0,0,1,1,1,1,0,45677.5588,0,53981.3811,53981.3811,1.528914409420231,87113.311,209877.2954,219908.9145,0.0,3.8531793227750013,3.8531793227750013
80,80,30,0,0.52,1,0,1,0,0,1,0,0,0,0,0,7348.185,0,-4358.4299,-4358.4299,0.0,28067.6278,209877.2954,213004.0084,0.0,0.8622370613999999,0.8622370613999999
81,81,35,0,0.535,1,0,1,0,0,1,0,0,0,0,0,7348.185,0,-1177.4957,-1177.4957,0.0,28067.6278,209877.2954,213004.0084,0.0,0.9348102476791668,0.9348102476791668
82,82,40,0,0.555,1,0,1,0,0,1,0,0,0,0,0,7348.185,0,2386.8814,2386.8814,0.20983572449975074,28067.6278,209877.2954,213004.0084,0.0,1.0114534502875,1.0114534502875
83,83,45,0,0.5700000000000001,1,0,1,0,0,1,0,0,0,0,0,7348.185,0,6104.4187,6104.4187,0.5366521904157514,28067.6278,209877.2954,213004.0084,0.0,1.0387900300250001,1.0387900300250001
84,84,50,0,0.5700000000000001,1,0,1,0,0,1,0,0,0,0,0,7348.185,0,9504.24,9504.24,0.8355375812213572,28067.6278,209877.2954,213004.0084,0.0,1.0753251704000002,1.0753251704000002
85,85,30,0,0.52,1,0,1,0,0,1,0,0,0,1,0,20125.3566,0,-1449.4736,-1449.4736,0.0,46858.8247,209877.2954,213347.6405,0.0,1.6523210166666669,1.6523210166666669
86,86,35,0,0.535,1,0,1,0,0,1,0,0,0,1,0,20125.3566,0,4562.67,4562.67,0.2402416790215885,46858.8247,209877.2954,213347.6405,0.0,1.7504418810833335,1.7504418810833335
87,87,40,0,0.555,1,0,1,0,0,1,0,0,0,1,0,20125.3566,0,11243.0358,11243.0358,0.5919879862231108,46858.8247,209877.2954,213347.6405,0.0,1.8606963790250002,1.8606963790250002
88,88,45,0,0.5700000000000001,1,0,1,0,0,1,0,0,0,1,0,20125.3566,0,18077.7095,18077.7095,0.9518591750678977,46858.8247,209877.2954,213347.6405,0.0,1.950098003475,1.950098003475
89,89,50,0,0.5700000000000001,1,0,1,0,0,1,0,0,0,1,0,20125.3566,0,24139.4793,24139.4793,1.2710340849932877,46858.8247,209877.2954,213347.6405,0.0,1.950098003475,1.950098003475
90,90,30,0,0.52,1,0,1,0,0,1,0,0,1,0,0,22153.199,0,-1536.5589,-1536.5589,0.0,52189.945,209877.2954,214645.43,0.0,1.8613424609,1.8613424609
91,91,35,0,0.535,1,0,1,0,0,1,0,0,1,0,0,22153.199,0,5144.3895,5144.3895,0.2432105466624688,52189.945,209877.2954,214645.43,0.0,1.9678182281875005,1.9678182281875005
92,92,40,0,0.555,1,0,1,0,0,1,0,0,1,0,0,22153.199,0,12555.8056,12555.8056,0.5935989770712403,52189.945,209877.2954,214645.43,0.0,2.0878230268749998,2.0878230268749998
93,93,45,0,0.5700000000000001,1,0,1,0,0,1,0,0,1,0,0,22153.199,0,20129.522,20129.522,0.9516604594507523,52189.945,209877.2954,214645.43,0.0,2.184909541,2.184909541
94,94,50,0,0.5700000000000001,1,0,1,0,0,1,0,0,1,0,0,22153.199,0,26833.9335,26833.9335,1.2686239365141079,52189.945,209877.2954,214645.43,0.0,2.219649556625,2.219649556625
95,95,30,0,0.52,1,0,1,0,0,1,0,0,1,1,0,35178.7828,0,1736.3291,1736.3291,0.0603562678309081,70981.1418,209877.2954,214989.0621,0.0,2.646212654366667,2.646212654366667
96,96,35,0,0.535,1,0,1,0,0,1,0,0,1,1,0,35178.7828,0,11224.5025,11224.5025,0.39017319465482925,70981.1418,209877.2954,214989.0621,0.0,2.7784781672250003,2.7784781672250003
97,97,40,0,0.555,1,0,1,0,0,1,0,0,1,1,0,35178.7828,0,21732.1933,21732.1933,0.7554294109544726,70981.1418,209877.2954,214989.0621,0.0,2.931721127550001,2.931721127550001
98,98,45,0,0.5700000000000001,1,0,1,0,0,1,0,0,1,1,0,35178.7828,0,32411.3686,32411.3686,1.1266465717490883,70981.1418,209877.2954,214989.0621,0.0,3.0542471842000007,3.0542471842000007
99,99,50,0,0.5700000000000001,1,0,1,0,0,1,0,0,1,1,0,35178.7828,0,41766.9284,41766.9284,1.4518537393992186,70981.1418,209877.2954,214989.0621,0.0,3.0915513956500007,3.0915513956500007
100,100,30,0,0.52,1,0,1,0,0,1,0,1,0,0,0,11974.1595,0,-3612.5427,-3612.5427,0.0,36067.0361,209877.2954,214299.4792,0.0,1.1753573741,1.1753573741
101,101,35,0,0.535,1,0,1,0,0,1,0,1,0,0,0,11974.1595,0,692.2443,692.2443,0.04735885089042121,36067.0361,209877.2954,214299.4792,0.0,1.258830682466667,1.258830682466667
102,102,40,0,0.555,1,0,1,0,0,1,0,1,0,0,0,11974.1595,0,5494.0022,5494.0022,0.37586386752609297,36067.0361,209877.2954,214299.4792,0.0,1.3496431035875003,1.3496431035875003
103,103,45,0,0.5700000000000001,1,0,1,0,0,1,0,1,0,0,0,11974.1595,0,10450.4704,10450.4704,0.7149531673211433,36067.0361,209877.2954,214299.4792,0.0,1.4248627644250003,1.4248627644250003
104,104,50,0,0.5700000000000001,1,0,1,0,0,1,0,1,0,0,0,11974.1595,0,14917.3416,14917.3416,1.0205474147298677,36067.0361,209877.2954,214299.4792,0.0,1.4248627644250003,1.4248627644250003
105,105,30,0,0.52,1,0,1,0,0,1,0,1,0,1,0,24851.855,0,-552.6278,-552.6278,0.0,54858.233,209877.2954,214643.1112,0.0,1.9281892833666665,1.9281892833666665
106,106,35,0,0.535,1,0,1,0,0,1,0,1,0,1,0,24851.855,0,6567.5039,6567.5039,0.2953811228515298,54858.233,209877.2954,214643.1112,0.0,2.0421527652875002,2.0421527652875002
107,107,40,0,0.555,1,0,1,0,0,1,0,1,0,1,0,24851.855,0,14479.53,14479.53,0.6512336961797419,54858.233,209877.2954,214643.1112,0.0,2.2144065226875,2.2144065226875
108,108,45,0,0.5700000000000001,1,0,1,0,0,1,0,1,0,1,0,24851.855,0,22553.1779,22553.1779,1.0143553964931262,54858.233,209877.2954,214643.1112,0.0,2.2742553476250005,2.2742553476250005
109,109,50,0,0.5700000000000001,1,0,1,0,0,1,0,1,0,1,0,24851.855,0,29681.4744,29681.4744,1.3349588187704597,54858.233,209877.2954,214643.1112,0.0,2.3128787898750005,2.3128787898750005
110,110,30,0,0.52,1,0,1,0,0,1,0,1,1,0,0,26917.4938,0,-591.0705,-591.0705,0.0,60189.3533,209877.2954,215940.9007,0.0,2.144874535266667,2.144874535266667
111,111,35,0,0.535,1,0,1,0,0,1,0,1,1,0,0,26917.4938,0,7196.567,7196.567,0.2950138148427259,60189.3533,209877.2954,215940.9007,0.0,2.266272645616667,2.266272645616667
112,112,40,0,0.555,1,0,1,0,0,1,0,1,1,0,0,26917.4938,0,15835.533,15835.533,0.649156884013598,60189.3533,209877.2954,215940.9007,0.0,2.4481155075375,2.4481155075375
113,113,45,0,0.5700000000000001,1,0,1,0,0,1,0,1,1,0,0,26917.4938,0,24646.2872,24646.2872,1.010342183092219,60189.3533,209877.2954,215940.9007,0.0,2.514280791525,2.514280791525
114,114,50,0,0.5700000000000001,1,0,1,0,0,1,0,1,1,0,0,26917.4938,0,32413.328,32413.328,1.3287418212504145,60189.3533,209877.2954,215940.9007,0.0,2.55345920715,2.55345920715
